count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
931798,E,2003,2003-03-20,7,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,63,0,7,1,0,0,0,0,0,1,71
931798,E,2003,2003-03-20,8,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,290,4,12,1,0,0,0,0,0,1,307
931798,E,2003,2003-03-20,9,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,0,115,1,14,1,0,0,0,0,0,1,131
931798,E,2003,2003-03-20,10,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,1,99,1,10,1,1,0,0,0,0,2,113
931798,E,2003,2003-03-20,11,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,1,98,1,8,1,0,0,0,0,0,1,109
931798,E,2003,2003-03-20,12,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,0,113,1,12,0,0,0,0,0,0,0,126
931798,W,2003,2003-03-20,13,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,139,1,8,2,0,0,0,0,0,2,150
931798,W,2003,2003-03-20,14,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,2,159,1,11,1,0,0,0,0,0,1,174
931798,W,2003,2003-03-20,15,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,1,235,2,11,1,1,0,0,0,0,2,251
931798,W,2003,2003-03-20,16,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,3,259,4,20,1,0,0,0,0,0,1,287
931798,W,2003,2003-03-20,17,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,5,1,265,1,9,0,0,0,0,0,0,0,276
931798,W,2003,2003-03-20,18,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,2,154,0,7,0,0,0,0,0,0,0,163
931798,W,2003,2003-03-20,7,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,48,1,9,0,0,0,0,0,0,0,58
931798,W,2003,2003-03-20,8,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,0,270,3,12,0,0,0,0,0,0,0,285
931798,W,2003,2003-03-20,9,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,107,1,19,1,0,0,0,0,0,1,128
931798,W,2003,2003-03-20,10,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,0,114,1,9,0,1,0,0,0,0,1,125
931798,W,2003,2003-03-20,11,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,124,1,14,2,0,0,0,0,0,2,141
931798,W,2003,2003-03-20,12,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,2,161,1,18,2,0,0,0,0,0,2,184
931798,E,2003,2003-03-20,13,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,1,99,1,12,1,0,0,0,0,0,1,114
931798,E,2003,2003-03-20,14,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,2,1,112,1,10,2,0,0,0,0,0,2,126
931798,E,2003,2003-03-20,15,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,1,189,3,12,0,0,0,0,0,0,0,205
931798,E,2003,2003-03-20,16,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,1,118,1,12,0,0,0,0,0,0,0,132
931798,E,2003,2003-03-20,17,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,0,0,103,1,8,0,0,0,0,0,0,0,112
931798,E,2003,2003-03-20,18,4,Wales,8,Swansea,U,Minor,,,261310,192370,51.61302770,-4.00443728,,,1,1,99,1,6,0,0,0,0,0,0,0,107
990326,N,2003,2003-05-01,14,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,53,1,3,0,0,0,0,0,0,0,57
990326,N,2003,2003-05-01,15,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,2,81,0,8,0,0,0,0,0,0,0,91
990326,N,2003,2003-05-01,16,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,1,0,106,0,7,1,0,0,0,0,0,1,114
990326,N,2003,2003-05-01,17,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,2,126,0,13,0,0,0,0,0,0,0,141
990326,N,2003,2003-05-01,18,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,3,0,71,1,9,0,0,0,0,0,0,0,81
990326,S,2003,2003-05-01,7,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,1,84,0,6,1,0,0,0,0,0,1,92
990326,N,2003,2003-05-01,8,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,26,0,8,0,0,0,0,0,0,0,34
990326,N,2003,2003-05-01,9,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,19,0,3,3,0,0,0,0,0,3,25
990326,N,2003,2003-05-01,10,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,23,1,8,0,0,0,0,0,0,0,32
990326,N,2003,2003-05-01,11,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,29,0,9,0,0,0,0,0,0,0,38
990326,N,2003,2003-05-01,12,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,2,42,1,7,2,0,0,0,0,0,2,54
990326,N,2003,2003-05-01,13,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,1,35,0,6,0,0,0,0,0,0,0,42
990326,S,2003,2003-05-01,14,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,47,0,11,0,0,0,0,0,0,0,58
990326,S,2003,2003-05-01,15,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,52,1,6,1,0,0,0,0,0,1,60
990326,S,2003,2003-05-01,16,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,39,4,5,0,0,0,0,0,0,0,48
990326,S,2003,2003-05-01,17,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,1,0,42,0,6,0,0,0,0,0,0,0,48
990326,S,2003,2003-05-01,18,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,46,0,0,0,0,0,0,0,0,0,46
990326,N,2003,2003-05-01,7,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,17,3,5,0,0,0,0,0,0,0,25
990326,S,2003,2003-05-01,8,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,1,1,130,0,14,0,0,0,0,0,0,0,145
990326,S,2003,2003-05-01,9,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,1,57,2,9,2,0,0,0,0,0,2,71
990326,S,2003,2003-05-01,10,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,0,39,0,8,1,0,0,0,0,0,1,48
990326,S,2003,2003-05-01,11,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,1,42,1,9,0,0,0,1,0,0,1,54
990326,S,2003,2003-05-01,12,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,1,29,0,11,0,0,0,0,0,0,0,41
990326,S,2003,2003-05-01,13,4,Wales,8,Swansea,C,Minor,,,266530,201640,51.69759171,-3.93263556,,,0,1,48,1,6,0,0,0,0,0,0,0,56
503,W,2002,2002-05-20,13,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,11,1055,2,216,46,13,6,16,47,11,139,1423
503,W,2002,2002-05-20,14,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,9,1107,10,252,87,24,17,15,52,18,213,1591
503,W,2002,2002-05-20,15,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,9,1290,14,229,56,16,8,16,53,20,169,1711
503,W,2002,2002-05-20,16,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,12,1805,10,321,66,13,7,6,43,14,149,2297
503,W,2002,2002-05-20,17,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,2,11,2242,2,286,48,7,3,9,50,16,133,2674
503,W,2002,2002-05-20,18,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,6,1551,4,153,31,4,1,7,30,12,85,1799
503,W,2002,2002-05-20,7,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,1,3,926,7,290,49,20,14,7,45,32,167,1393
503,W,2002,2002-05-20,8,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,5,1390,7,390,76,14,8,12,31,16,157,1949
503,W,2002,2002-05-20,9,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,1,989,8,348,83,17,9,19,46,19,193,1539
503,W,2002,2002-05-20,10,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,2,907,11,274,73,11,11,10,30,25,160,1354
503,W,2002,2002-05-20,11,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,2,1,1026,6,234,76,12,9,11,37,12,157,1424
503,W,2002,2002-05-20,12,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,3,1072,5,214,72,15,9,17,42,17,172,1466
503,E,2002,2002-05-20,13,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,9,1198,2,187,80,19,10,16,43,24,192,1588
503,E,2002,2002-05-20,14,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,12,1133,6,310,72,15,12,22,47,13,181,1642
503,E,2002,2002-05-20,15,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,17,1242,6,295,88,15,6,26,53,12,200,1760
503,E,2002,2002-05-20,16,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,2,1469,6,325,70,9,6,16,35,16,152,1954
503,E,2002,2002-05-20,17,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,7,1662,7,238,35,16,2,10,34,12,109,2023
503,E,2002,2002-05-20,18,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,5,1166,5,135,27,5,1,8,21,7,69,1380
503,E,2002,2002-05-20,7,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,5,1947,8,398,78,15,5,9,46,13,166,2524
503,E,2002,2002-05-20,8,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,14,2580,9,347,81,10,10,7,48,27,183,3133
503,E,2002,2002-05-20,9,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,2,1368,12,243,70,7,5,14,50,25,171,1796
503,E,2002,2002-05-20,10,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,6,1245,7,227,63,11,9,16,57,15,171,1656
503,E,2002,2002-05-20,11,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,4,1265,4,247,87,13,14,19,48,22,203,1723
503,E,2002,2002-05-20,12,4,Wales,8,Swansea,M4,Major,47,46,263100,199260,51.67537878,-3.98129988,2.90,1.80,0,6,1185,1,232,90,19,7,14,38,19,187,1611
40637,S,2002,2002-03-21,13,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,8,579,5,80,19,3,9,2,3,4,40,712
40637,S,2002,2002-03-21,14,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,2,548,3,105,17,5,13,2,4,4,45,703
40637,S,2002,2002-03-21,15,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,2,550,5,116,26,3,11,1,5,8,54,727
40637,S,2002,2002-03-21,16,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,12,561,7,87,10,3,10,5,4,7,39,706
40637,S,2002,2002-03-21,17,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,7,590,7,81,11,1,3,1,3,2,21,706
40637,S,2002,2002-03-21,18,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,4,559,6,39,6,0,0,0,1,1,8,616
40637,S,2002,2002-03-21,7,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,7,570,4,96,7,2,8,0,2,3,22,699
40637,S,2002,2002-03-21,8,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,4,479,3,51,12,3,5,2,5,3,30,567
40637,S,2002,2002-03-21,9,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,3,532,6,68,19,6,7,4,6,4,46,655
40637,S,2002,2002-03-21,10,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,0,548,4,72,14,4,8,2,7,1,36,660
40637,S,2002,2002-03-21,11,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,3,503,3,90,15,5,8,2,4,3,37,636
40637,S,2002,2002-03-21,12,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,3,512,1,93,23,4,6,2,2,5,42,651
40637,N,2002,2002-03-21,13,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,3,513,3,83,15,0,11,2,2,2,32,634
40637,N,2002,2002-03-21,14,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,5,619,8,90,24,5,9,2,3,4,47,769
40637,N,2002,2002-03-21,15,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,8,785,7,93,12,2,7,3,3,6,33,926
40637,N,2002,2002-03-21,16,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,8,950,4,89,14,0,5,1,2,2,24,1075
40637,N,2002,2002-03-21,17,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,1,8,925,5,96,3,0,1,0,2,1,7,1041
40637,N,2002,2002-03-21,18,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,6,705,3,69,6,0,0,3,2,1,12,795
40637,N,2002,2002-03-21,7,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,2,242,4,63,16,5,2,1,6,8,38,349
40637,N,2002,2002-03-21,8,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,1,392,9,94,18,3,5,4,4,0,34,530
40637,N,2002,2002-03-21,9,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,1,333,10,117,28,3,7,7,0,3,48,509
40637,N,2002,2002-03-21,10,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,1,398,2,80,17,3,9,2,3,5,39,520
40637,N,2002,2002-03-21,11,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,2,405,2,90,16,6,5,3,3,3,36,535
40637,N,2002,2002-03-21,12,4,Wales,8,Swansea,A4067,Major,"M4 jn45","LA Boundary",268140,200000,51.68323524,-3.90873354,4.80,2.98,0,2,500,1,99,17,3,8,1,4,9,42,644
990542,E,2003,2003-06-03,7,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,1,2,142,1,13,2,0,0,0,0,0,2,160
990542,E,2003,2003-06-03,8,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,1,2,289,3,23,1,0,0,0,0,0,1,318
990542,E,2003,2003-06-03,9,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,4,162,2,20,1,0,0,0,0,0,1,189
990542,E,2003,2003-06-03,10,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,0,114,0,17,3,1,3,0,0,0,7,138
990542,E,2003,2003-06-03,11,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,1,129,0,26,2,0,0,0,0,0,2,158
990542,E,2003,2003-06-03,12,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,1,3,130,1,14,3,0,0,1,0,0,4,152
990542,W,2003,2003-06-03,13,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,1,157,1,13,1,0,0,0,0,0,1,173
990542,W,2003,2003-06-03,14,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,2,125,1,13,1,0,0,0,0,0,1,142
990542,W,2003,2003-06-03,15,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,1,210,1,14,1,0,0,0,0,0,1,227
990542,W,2003,2003-06-03,16,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,3,223,14,16,0,0,0,0,0,0,0,256
990542,W,2003,2003-06-03,17,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,2,4,342,2,25,0,0,0,0,0,0,0,373
990542,W,2003,2003-06-03,18,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,1,2,206,0,13,0,1,0,0,0,0,1,222
990542,W,2003,2003-06-03,7,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,0,33,1,5,0,0,0,0,0,0,0,39
990542,W,2003,2003-06-03,8,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,1,123,0,20,4,1,0,0,0,0,5,149
990542,W,2003,2003-06-03,9,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,2,102,16,24,2,0,0,0,0,0,2,146
990542,W,2003,2003-06-03,10,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,1,1,119,1,17,3,0,0,0,0,0,3,141
990542,W,2003,2003-06-03,11,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,0,138,1,15,3,0,1,1,0,0,5,159
990542,W,2003,2003-06-03,12,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,4,134,1,15,1,0,0,0,0,0,1,155
990542,E,2003,2003-06-03,13,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,1,133,0,16,2,0,3,0,0,0,5,155
990542,E,2003,2003-06-03,14,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,2,130,0,10,3,0,3,0,0,0,6,148
990542,E,2003,2003-06-03,15,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,1,154,2,8,2,0,1,0,0,0,3,168
990542,E,2003,2003-06-03,16,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,0,160,2,13,0,0,0,0,0,0,0,175
990542,E,2003,2003-06-03,17,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,0,3,143,0,13,0,0,0,0,0,0,0,159
990542,E,2003,2003-06-03,18,4,Wales,8,Swansea,B4620,Minor,,,258360,197980,51.66270136,-4.04928582,,,1,2,158,1,18,0,0,0,0,0,0,0,179
50583,E,2002,2002-10-01,7,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,8,2,449,5,58,7,1,0,0,0,0,8,522
50583,E,2002,2002-10-01,8,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,13,2,762,13,68,6,1,0,0,0,0,7,852
50583,E,2002,2002-10-01,9,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,9,2,636,19,71,6,1,0,0,1,0,8,736
50583,E,2002,2002-10-01,10,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,3,0,530,14,81,11,2,0,1,0,0,14,639
50583,E,2002,2002-10-01,11,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,1,2,587,18,84,12,2,0,1,0,0,15,706
50583,E,2002,2002-10-01,12,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,3,4,522,11,56,16,0,0,0,0,0,16,609
50583,W,2002,2002-10-01,13,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,3,6,441,13,45,8,0,0,0,0,0,8,513
50583,W,2002,2002-10-01,14,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,5,5,481,13,50,4,0,0,1,0,0,5,554
50583,W,2002,2002-10-01,15,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,3,5,549,17,33,2,0,0,0,0,0,2,606
50583,W,2002,2002-10-01,16,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,5,4,607,11,41,1,0,0,0,0,0,1,664
50583,W,2002,2002-10-01,17,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,9,0,673,10,49,0,0,0,0,0,0,0,732
50583,W,2002,2002-10-01,18,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,8,2,515,9,24,2,0,0,0,0,0,2,552
50583,W,2002,2002-10-01,7,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,1,2,187,7,45,7,1,0,0,0,0,8,249
50583,W,2002,2002-10-01,8,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,2,3,526,18,92,6,0,0,2,0,0,8,647
50583,W,2002,2002-10-01,9,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,2,4,520,16,71,12,1,0,2,0,0,15,626
50583,W,2002,2002-10-01,10,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,6,2,425,10,68,7,2,0,0,0,0,9,514
50583,W,2002,2002-10-01,11,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,5,2,430,12,79,8,0,0,1,0,1,10,533
50583,W,2002,2002-10-01,12,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,1,0,499,11,62,11,0,0,1,0,0,12,584
50583,E,2002,2002-10-01,13,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,6,8,550,15,50,8,0,0,0,0,0,8,631
50583,E,2002,2002-10-01,14,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,5,0,549,12,61,7,0,0,1,0,0,8,630
50583,E,2002,2002-10-01,15,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,3,7,589,14,58,8,1,0,0,0,0,9,677
50583,E,2002,2002-10-01,16,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,6,4,633,18,63,4,1,0,1,0,0,6,724
50583,E,2002,2002-10-01,17,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,4,1,648,13,49,3,0,0,0,1,0,4,715
50583,E,2002,2002-10-01,18,4,Wales,8,Swansea,A4118,Major,A4216,A483,265000,193100,51.62048517,-3.95145937,3.90,2.42,0,3,558,12,36,0,0,0,0,0,0,0,609
952318,N,2003,2003-06-24,7,4,Wales,8,Swansea,U,Minor,,,263895,192600,51.61572585,-3.96721654,,,0,0,28,0,3,0,0,0,0,0,0,0,31
952318,N,2003,2003-06-24,8,4,Wales,8,Swansea,U,Minor,,,263895,192600,51.61572585,-3.96721654,,,0,0,85,1,17,2,0,0,0,0,0,2,105
952318,N,2003,2003-06-24,9,4,Wales,8,Swansea,U,Minor,,,263895,192600,51.61572585,-3.96721654,,,0,0,75,0,9,1,0,0,0,0,0,1,85
952318,N,2003,2003-06-24,10,4,Wales,8,Swansea,U,Minor,,,263895,192600,51.61572585,-3.96721654,,,0,2,76,0,9,1,0,0,0,0,0,1,88
952318,N,2003,2003-06-24,11,4,Wales,8,Swansea,U,Minor,,,263895,192600,51.61572585,-3.96721654,,,0,0,79,0,14,1,0,0,0,0,0,1,94
